file;N;M;K;TOT_CYC;L1_DCM;TOT_INS;
NOJIT;64;4;1;3614;101;5563;
NOJIT;64;4;1;3415;104;5563;
JIT;64;4;2;6779;100;3743;
JIT;64;4;2;2786;88;3743;
JIT;64;4;2;2922;101;3059;
JIT;64;4;2;2408;99;3059;
NOJIT;64;4;2;4266;140;4405;
NOJIT;64;4;2;2769;98;3800;
NOJIT;64;4;2;4890;105;9659;
NOJIT;64;4;2;3839;101;9659;
JIT;64;4;4;6689;120;7207;
JIT;64;4;4;4740;123;7207;
JIT;64;4;4;4493;112;5538;
JIT;64;4;4;3356;108;5538;
NOJIT;64;4;4;6252;189;7813;
NOJIT;64;4;4;4250;108;7208;
NOJIT;64;4;4;5520;118;12987;
NOJIT;64;4;4;4743;119;12987;
JIT;64;4;8;12142;151;14126;
JIT;64;4;8;7544;149;14126;
JIT;64;4;8;5589;150;9624;
JIT;64;4;8;5440;146;9624;
NOJIT;64;4;8;9049;190;14629;
NOJIT;64;4;8;7272;152;14024;
NOJIT;64;4;8;6785;156;16315;
NOJIT;64;4;8;5616;148;16315;
JIT;64;4;16;18916;235;27982;
JIT;64;4;16;13752;238;27982;
JIT;64;4;16;10901;241;17867;
JIT;64;4;16;9240;232;17867;
NOJIT;64;4;16;15704;280;28261;
NOJIT;64;4;16;13844;226;27656;
NOJIT;64;4;16;8800;245;22971;
NOJIT;64;4;16;7547;248;22971;
JIT;64;4;32;38004;376;55417;
JIT;64;4;32;28382;373;55417;
JIT;64;4;32;21109;368;34191;
JIT;64;4;32;18465;361;34191;
NOJIT;64;4;32;30430;510;55526;
NOJIT;64;4;32;26937;379;54920;
NOJIT;64;4;32;13335;383;36283;
NOJIT;64;4;32;11815;385;36283;
JIT;64;4;64;62938;1609;110457;
JIT;64;4;64;52416;1664;110457;
JIT;64;4;64;28313;1719;63134;
JIT;64;4;64;23614;1676;63134;
NOJIT;64;4;64;52818;1608;110053;
NOJIT;64;4;64;49648;1566;109448;
NOJIT;64;4;64;22549;1650;62907;
NOJIT;64;4;64;22112;1627;62907;
JIT;64;4;128;131122;4312;220576;
JIT;64;4;128;101119;4294;220576;
JIT;64;4;128;52594;4219;115864;
JIT;64;4;128;46579;4211;115864;
NOJIT;64;4;128;100481;4370;219109;
NOJIT;64;4;128;96881;4293;218504;
NOJIT;64;4;128;43216;4212;116155;
NOJIT;64;4;128;41687;4205;116155;
JIT;128;4;1;6248;171;3726;
JIT;128;4;1;2944;174;3726;
JIT;128;4;1;3228;172;3727;
JIT;128;4;1;3020;176;3727;
NOJIT;128;4;1;4292;235;4365;
NOJIT;128;4;1;3040;173;3760;
NOJIT;128;4;1;6473;177;10683;
NOJIT;128;4;1;5749;172;10683;
JIT;128;4;2;8098;170;7050;
JIT;128;4;2;4514;170;7050;
JIT;128;4;2;5109;172;5786;
JIT;128;4;2;3598;173;5786;
NOJIT;128;4;2;5976;220;7733;
NOJIT;128;4;2;4522;173;7128;
NOJIT;128;4;2;7471;173;18875;
NOJIT;128;4;2;6434;174;18875;
JIT;128;4;4;11215;208;13818;
JIT;128;4;4;7897;209;13818;
JIT;128;4;4;8443;210;10649;
JIT;128;4;4;5703;207;10649;
NOJIT;128;4;4;9210;264;14469;
NOJIT;128;4;4;7846;217;13864;
NOJIT;128;4;4;8902;209;25531;
NOJIT;128;4;4;8090;206;25531;
JIT;128;4;8;19808;276;27354;
JIT;128;4;8;14605;274;27354;
JIT;128;4;8;9870;275;18831;
JIT;128;4;8;9462;279;18831;
NOJIT;128;4;8;15549;327;27941;
NOJIT;128;4;8;14160;274;27336;
NOJIT;128;4;8;11139;268;32187;
NOJIT;128;4;8;9813;268;32187;
JIT;128;4;16;34378;457;54426;
JIT;128;4;16;28399;451;54426;
JIT;128;4;16;19603;439;35275;
JIT;128;4;16;17074;434;35275;
NOJIT;128;4;16;29150;500;54885;
NOJIT;128;4;16;27867;446;54280;
NOJIT;128;4;16;14971;446;45499;
NOJIT;128;4;16;14115;460;45499;
JIT;128;4;32;70801;2003;108704;
JIT;128;4;32;54669;1999;108704;
JIT;128;4;32;36968;2052;67983;
JIT;128;4;32;35734;2037;67983;
NOJIT;128;4;32;55578;2069;108773;
NOJIT;128;4;32;54173;2007;108168;
NOJIT;128;4;32;25464;2078;72123;
NOJIT;128;4;32;23817;2085;72123;
JIT;128;4;64;126542;4558;216992;
JIT;128;4;64;108341;4565;216992;
JIT;128;4;64;55557;4389;125845;
JIT;128;4;64;45246;4375;125845;
NOJIT;128;4;64;109585;4607;216549;
NOJIT;128;4;64;108459;4520;215944;
NOJIT;128;4;64;44157;4359;125371;
NOJIT;128;4;64;43334;4360;125371;
JIT;128;4;128;294353;8586;433559;
JIT;128;4;128;212432;8564;433559;
JIT;128;4;128;99329;8460;231311;
JIT;128;4;128;89276;8457;231311;
NOJIT;128;4;128;213055;8624;432101;
NOJIT;128;4;128;212097;8573;431496;
NOJIT;128;4;128;83128;8472;231867;
NOJIT;128;4;128;81608;8469;231867;
JIT;1;8;1;2176;32;396;
JIT;1;8;1;1113;26;396;
JIT;1;8;1;1126;34;396;
JIT;1;8;1;846;26;396;
NOJIT;1;8;1;2189;54;1141;
NOJIT;1;8;1;1004;30;536;
NOJIT;1;8;1;1711;35;679;
NOJIT;1;8;1;1196;33;679;
JIT;1;8;2;2278;25;429;
JIT;1;8;2;817;28;429;
JIT;1;8;2;1127;29;429;
JIT;1;8;2;904;28;429;
NOJIT;1;8;2;2722;58;1253;
NOJIT;1;8;2;1366;33;648;
NOJIT;1;8;2;2306;38;807;
NOJIT;1;8;2;1129;32;807;
JIT;1;8;4;2328;30;494;
JIT;1;8;4;1009;27;494;
JIT;1;8;4;1299;31;493;
JIT;1;8;4;1251;33;493;
NOJIT;1;8;4;2360;71;1477;
NOJIT;1;8;4;1177;31;872;
NOJIT;1;8;4;2137;31;911;
NOJIT;1;8;4;1230;31;911;
JIT;1;8;8;2738;40;660;
JIT;1;8;8;1113;38;660;
JIT;1;8;8;1680;39;645;
JIT;1;8;8;1016;32;645;
NOJIT;1;8;8;2610;72;1925;
NOJIT;1;8;8;1451;41;1320;
NOJIT;1;8;8;2213;38;1015;
NOJIT;1;8;8;1199;35;1015;
JIT;1;8;16;3611;62;916;
JIT;1;8;16;1661;61;916;
JIT;1;8;16;1655;66;901;
JIT;1;8;16;1530;61;901;
NOJIT;1;8;16;3339;95;2821;
NOJIT;1;8;16;2046;66;2216;
NOJIT;1;8;16;2554;59;1223;
NOJIT;1;8;16;1368;59;1223;
JIT;1;8;32;4596;71;1428;
JIT;1;8;32;1695;69;1428;
JIT;1;8;32;2584;73;1413;
JIT;1;8;32;1672;72;1413;
NOJIT;1;8;32;3633;95;4613;
NOJIT;1;8;32;2287;62;4008;
NOJIT;1;8;32;2680;59;1639;
NOJIT;1;8;32;1558;68;1639;
JIT;1;8;64;6494;103;2277;
JIT;1;8;64;4123;92;2277;
JIT;1;8;64;4825;106;2277;
JIT;1;8;64;4294;96;2277;
NOJIT;1;8;64;4659;147;8197;
NOJIT;1;8;64;3203;96;7592;
NOJIT;1;8;64;2834;96;2471;
NOJIT;1;8;64;1876;102;2471;
JIT;1;8;128;6297;179;3914;
JIT;1;8;128;3358;179;3914;
JIT;1;8;128;4327;184;3915;
JIT;1;8;128;3087;184;3915;
NOJIT;1;8;128;7072;230;15365;
NOJIT;1;8;128;5407;179;14760;
NOJIT;1;8;128;3930;178;4135;
NOJIT;1;8;128;2665;180;4135;
JIT;2;8;1;2630;33;431;
JIT;2;8;1;1000;19;431;
JIT;2;8;1;1162;29;431;
JIT;2;8;1;956;25;431;
NOJIT;2;8;1;2945;64;1213;
NOJIT;2;8;1;1030;31;608;
NOJIT;2;8;1;1671;27;839;
NOJIT;2;8;1;1430;32;839;
JIT;2;8;2;2460;24;497;
JIT;2;8;2;1137;25;497;
JIT;2;8;2;1198;24;495;
JIT;2;8;2;1065;28;495;
NOJIT;2;8;2;2677;63;1397;
NOJIT;2;8;2;1127;28;792;
NOJIT;2;8;2;1860;28;1095;
NOJIT;2;8;2;1181;30;1095;
JIT;2;8;4;3216;41;657;
JIT;2;8;4;1214;33;657;
JIT;2;8;4;1372;35;658;
JIT;2;8;4;952;23;658;
NOJIT;2;8;4;3036;55;1765;
NOJIT;2;8;4;1114;33;1160;
NOJIT;2;8;4;2834;38;1303;
NOJIT;2;8;4;1537;37;1303;
JIT;2;8;8;3814;33;913;
JIT;2;8;8;1419;34;913;
JIT;2;8;8;1414;41;914;
JIT;2;8;8;1110;32;914;
NOJIT;2;8;8;3145;78;2501;
NOJIT;2;8;8;1404;38;1896;
NOJIT;2;8;8;2497;33;1511;
NOJIT;2;8;8;1473;39;1511;
JIT;2;8;16;3438;71;1425;
JIT;2;8;16;1866;63;1425;
JIT;2;8;16;2813;64;1426;
JIT;2;8;16;1882;69;1426;
NOJIT;2;8;16;3758;102;3973;
NOJIT;2;8;16;2151;70;3368;
NOJIT;2;8;16;2945;69;1927;
NOJIT;2;8;16;2009;69;1927;
JIT;2;8;32;6790;71;2207;
JIT;2;8;32;3704;69;2207;
JIT;2;8;32;3723;80;2559;
JIT;2;8;32;2314;67;2559;
NOJIT;2;8;32;4563;106;6917;
NOJIT;2;8;32;2783;80;6312;
NOJIT;2;8;32;2673;79;2759;
NOJIT;2;8;32;2060;75;2759;
JIT;2;8;64;5365;112;3766;
JIT;2;8;64;2572;104;3766;
JIT;2;8;64;9472;120;4191;
JIT;2;8;64;6562;105;4191;
NOJIT;2;8;64;6217;152;12805;
NOJIT;2;8;64;4872;117;12200;
NOJIT;2;8;64;3539;110;4423;
NOJIT;2;8;64;2616;109;4423;
JIT;2;8;128;9564;199;6817;
JIT;2;8;128;3947;190;6817;
JIT;2;8;128;6848;191;7417;
JIT;2;8;128;4425;188;7417;
NOJIT;2;8;128;9731;233;24581;
NOJIT;2;8;128;8173;188;23976;
NOJIT;2;8;128;5022;185;7751;
NOJIT;2;8;128;3701;193;7751;
JIT;4;8;1;1973;27;499;
JIT;4;8;1;1066;29;499;
JIT;4;8;1;1285;29;499;
JIT;4;8;1;1177;35;499;
NOJIT;4;8;1;2677;66;1317;
NOJIT;4;8;1;1139;39;712;
NOJIT;4;8;1;1665;29;1159;
NOJIT;4;8;1;1397;40;1159;
JIT;4;8;2;3301;33;654;
JIT;4;8;2;993;29;654;
JIT;4;8;2;1341;32;655;
JIT;4;8;2;972;25;655;
NOJIT;4;8;2;2803;63;1605;
NOJIT;4;8;2;1216;27;1000;
NOJIT;4;8;2;1991;31;1671;
NOJIT;4;8;2;1486;32;1671;
JIT;4;8;4;3394;38;902;
JIT;4;8;4;1451;35;902;
JIT;4;8;4;2712;34;911;
JIT;4;8;4;1284;36;911;
NOJIT;4;8;4;3310;65;2181;
NOJIT;4;8;4;1377;37;1576;
NOJIT;4;8;4;1887;33;2087;
NOJIT;4;8;4;1646;39;2087;
JIT;4;8;8;4043;42;1422;
JIT;4;8;8;1418;39;1422;
JIT;4;8;8;1726;37;1423;
JIT;4;8;8;1603;46;1423;
NOJIT;4;8;8;3596;79;3333;
NOJIT;4;8;8;1764;46;2728;
NOJIT;4;8;8;2887;39;2503;
NOJIT;4;8;8;1742;45;2503;
JIT;4;8;16;5482;71;2330;
JIT;4;8;16;2227;63;2330;
JIT;4;8;16;3474;68;2743;
JIT;4;8;16;2673;69;2743;
NOJIT;4;8;16;4449;96;5637;
NOJIT;4;8;16;2665;67;5032;
NOJIT;4;8;16;2895;76;3335;
NOJIT;4;8;16;2334;71;3335;
JIT;4;8;32;3783;89;3422;
JIT;4;8;32;2232;86;3422;
JIT;4;8;32;3538;89;4671;
JIT;4;8;32;3510;78;4671;
NOJIT;4;8;32;6429;124;10245;
NOJIT;4;8;32;4181;82;9640;
NOJIT;4;8;32;4115;85;4999;
NOJIT;4;8;32;2951;97;4999;
JIT;4;8;64;6742;132;5982;
JIT;4;8;64;3062;130;5982;
JIT;4;8;64;6904;140;8071;
JIT;4;8;64;5050;137;8071;
NOJIT;4;8;64;8573;168;19461;
NOJIT;4;8;64;6975;140;18856;
NOJIT;4;8;64;4635;136;8327;
NOJIT;4;8;64;3567;130;8327;
JIT;4;8;128;9319;234;11102;
JIT;4;8;128;5092;232;11102;
JIT;4;8;128;8014;229;14535;
JIT;4;8;128;5909;224;14535;
NOJIT;4;8;128;14891;287;37893;
NOJIT;4;8;128;12851;236;37288;
NOJIT;4;8;128;7815;231;14983;
NOJIT;4;8;128;6223;232;14983;
JIT;8;8;1;2938;44;656;
JIT;8;8;1;1007;36;656;
JIT;8;8;1;1226;36;657;
JIT;8;8;1;973;37;657;
NOJIT;8;8;1;2513;58;1525;
NOJIT;8;8;1;1123;36;920;
NOJIT;8;8;1;2138;34;1799;
NOJIT;8;8;1;1557;37;1799;
JIT;8;8;2;3656;40;905;
JIT;8;8;2;1250;32;905;
JIT;8;8;2;1637;43;913;
JIT;8;8;2;1230;34;913;
NOJIT;8;8;2;3404;73;2021;
NOJIT;8;8;2;1403;37;1416;
NOJIT;8;8;2;2468;37;2823;
NOJIT;8;8;2;1973;41;2823;
JIT;8;8;4;3653;51;1432;
JIT;8;8;4;1574;46;1432;
JIT;8;8;4;1879;50;1433;
JIT;8;8;4;1506;41;1433;
NOJIT;8;8;4;3531;74;3013;
NOJIT;8;8;4;1770;44;2408;
NOJIT;8;8;4;2949;42;3655;
NOJIT;8;8;4;1942;41;3655;
JIT;8;8;8;3753;55;2694;
JIT;8;8;8;2053;46;2694;
JIT;8;8;8;2462;51;2879;
JIT;8;8;8;2210;45;2879;
NOJIT;8;8;8;3798;103;4997;
NOJIT;8;8;8;2356;53;4392;
NOJIT;8;8;8;3212;53;4487;
NOJIT;8;8;8;2355;52;4487;
JIT;8;8;16;6170;94;4934;
JIT;8;8;16;3332;88;4934;
JIT;8;8;16;3517;88;4919;
JIT;8;8;16;3337;86;4919;
NOJIT;8;8;16;5227;125;8965;
NOJIT;8;8;16;3788;75;8360;
NOJIT;8;8;16;3758;84;6151;
NOJIT;8;8;16;3081;87;6151;
JIT;8;8;32;8075;106;9414;
JIT;8;8;32;5621;103;9414;
JIT;8;8;32;6067;108;8895;
JIT;8;8;32;5569;109;8895;
NOJIT;8;8;32;8532;151;16901;
NOJIT;8;8;32;6760;112;16296;
NOJIT;8;8;32;4836;107;9479;
NOJIT;8;8;32;4011;111;9479;
JIT;8;8;64;13644;168;18374;
JIT;8;8;64;9813;170;18374;
JIT;8;8;64;12596;178;15757;
JIT;8;8;64;9936;176;15757;
NOJIT;8;8;64;14347;204;32773;
NOJIT;8;8;64;11795;170;32168;
NOJIT;8;8;64;6829;171;16135;
NOJIT;8;8;64;5905;173;16135;
JIT;8;8;128;21144;307;36294;
JIT;8;8;128;17965;299;36294;
JIT;8;8;128;15223;306;28528;
JIT;8;8;128;11604;303;28528;
NOJIT;8;8;128;23778;351;64517;
NOJIT;8;8;128;22370;300;63912;
NOJIT;8;8;128;11707;302;29447;
NOJIT;8;8;128;10736;294;29447;
JIT;16;8;1;4476;68;979;
JIT;16;8;1;1794;67;979;
JIT;16;8;1;2019;71;980;
JIT;16;8;1;1571;66;980;
NOJIT;16;8;1;3042;106;1941;
NOJIT;16;8;1;1495;78;1336;
NOJIT;16;8;1;2581;79;3079;
NOJIT;16;8;1;2189;68;3079;
JIT;16;8;2;3592;74;1567;
JIT;16;8;2;2059;77;1567;
JIT;16;8;2;2157;73;1492;
JIT;16;8;2;2069;64;1492;
NOJIT;16;8;2;3375;110;2853;
NOJIT;16;8;2;2175;75;2248;
NOJIT;16;8;2;3573;78;5127;
NOJIT;16;8;2;2958;79;5127;
JIT;16;8;4;4945;83;2850;
JIT;16;8;4;2564;82;2850;
JIT;16;8;4;2979;86;3050;
JIT;16;8;4;2595;80;3050;
NOJIT;16;8;4;4073;129;4677;
NOJIT;16;8;4;2627;83;4072;
NOJIT;16;8;4;4134;82;6791;
NOJIT;16;8;4;3143;82;6791;
JIT;16;8;8;5934;93;5218;
JIT;16;8;8;3654;89;5218;
JIT;16;8;8;3943;97;5183;
JIT;16;8;8;3249;92;5183;
NOJIT;16;8;8;6283;131;8325;
NOJIT;16;8;8;4028;93;7720;
NOJIT;16;8;8;4837;88;8455;
NOJIT;16;8;8;3407;94;8455;
JIT;16;8;16;8844;114;9954;
JIT;16;8;16;5864;121;9954;
JIT;16;8;16;5918;121;9271;
JIT;16;8;16;5295;117;9271;
NOJIT;16;8;16;8081;157;15621;
NOJIT;16;8;16;6795;118;15016;
NOJIT;16;8;16;5366;118;11783;
NOJIT;16;8;16;4365;118;11783;
JIT;16;8;32;13295;163;19426;
JIT;16;8;32;9985;169;19426;
JIT;16;8;32;11400;168;17343;
JIT;16;8;32;9976;172;17343;
NOJIT;16;8;32;13436;212;30213;
NOJIT;16;8;32;11848;165;29608;
NOJIT;16;8;32;8032;160;18439;
NOJIT;16;8;32;6579;168;18439;
JIT;16;8;64;23888;267;38370;
JIT;16;8;64;18654;271;38370;
JIT;16;8;64;22726;264;31289;
JIT;16;8;64;18375;264;31289;
NOJIT;16;8;64;24913;309;59397;
NOJIT;16;8;64;22624;263;58792;
NOJIT;16;8;64;11105;259;31751;
NOJIT;16;8;64;10551;266;31751;
JIT;16;8;128;44302;466;76258;
JIT;16;8;128;36488;460;76258;
JIT;16;8;128;28903;479;57057;
JIT;16;8;128;21641;475;57057;
NOJIT;16;8;128;46709;543;117765;
NOJIT;16;8;128;44434;490;117160;
NOJIT;16;8;128;20747;470;58375;
NOJIT;16;8;128;19884;479;58375;
JIT;32;8;1;4351;93;1659;
JIT;32;8;1;2146;96;1659;
JIT;32;8;1;3099;99;1660;
JIT;32;8;1;1772;92;1660;
NOJIT;32;8;1;3275;126;2773;
NOJIT;32;8;1;1858;85;2168;
NOJIT;32;8;1;3537;91;5639;
NOJIT;32;8;1;3378;88;5639;
JIT;32;8;2;5372;91;3074;
JIT;32;8;2;2592;84;3074;
JIT;32;8;2;4257;88;3079;
JIT;32;8;2;2414;83;3079;
NOJIT;32;8;2;3673;124;4517;
NOJIT;32;8;2;2437;91;3912;
NOJIT;32;8;2;5196;89;9735;
NOJIT;32;8;2;3831;88;9735;
JIT;32;8;4;6974;99;5602;
JIT;32;8;4;3787;92;5602;
JIT;32;8;4;3949;92;5610;
JIT;32;8;4;3526;92;5610;
NOJIT;32;8;4;5289;127;8005;
NOJIT;32;8;4;4048;97;7400;
NOJIT;32;8;4;5681;96;13063;
NOJIT;32;8;4;4781;101;13063;
JIT;32;8;8;10255;122;10658;
JIT;32;8;8;6915;117;10658;
JIT;32;8;8;6017;120;9791;
JIT;32;8;8;5473;117;9791;
NOJIT;32;8;8;8211;156;14981;
NOJIT;32;8;8;6846;123;14376;
NOJIT;32;8;8;6928;116;16391;
NOJIT;32;8;8;5586;112;16391;
JIT;32;8;16;14951;179;20770;
JIT;32;8;16;11569;174;20770;
JIT;32;8;16;10301;170;17975;
JIT;32;8;16;9111;171;17975;
NOJIT;32;8;16;14110;221;28933;
NOJIT;32;8;16;12778;163;28328;
NOJIT;32;8;16;8873;178;23047;
NOJIT;32;8;16;7742;185;23047;
JIT;32;8;32;27127;246;40994;
JIT;32;8;32;21808;237;40994;
JIT;32;8;32;18322;244;34239;
JIT;32;8;32;18095;238;34239;
NOJIT;32;8;32;23807;291;56837;
NOJIT;32;8;32;22358;235;56232;
NOJIT;32;8;32;12580;241;36359;
NOJIT;32;8;32;11321;243;36359;
JIT;32;8;64;51913;426;81442;
JIT;32;8;64;42806;421;81442;
JIT;32;8;64;28361;423;63206;
JIT;32;8;64;23180;415;63206;
NOJIT;32;8;64;46932;501;112645;
NOJIT;32;8;64;45256;432;112040;
NOJIT;32;8;64;20341;442;62983;
NOJIT;32;8;64;19438;448;62983;
JIT;32;8;128;98578;2023;162338;
JIT;32;8;128;82954;2031;162338;
JIT;32;8;128;49069;2823;115928;
JIT;32;8;128;43853;2843;115928;
NOJIT;32;8;128;91838;2613;224261;
NOJIT;32;8;128;89493;2575;223656;
NOJIT;32;8;128;40633;2822;116231;
NOJIT;32;8;128;39546;2807;116231;
JIT;64;8;1;6788;143;3799;
JIT;64;8;1;2977;137;3799;
JIT;64;8;1;4364;135;3800;
JIT;64;8;1;2893;138;3800;
NOJIT;64;8;1;4117;183;4437;
NOJIT;64;8;1;2551;143;3832;
NOJIT;64;8;1;5749;136;10759;
NOJIT;64;8;1;5550;137;10759;
JIT;64;8;2;6674;133;7139;
JIT;64;8;2;4738;146;7139;
JIT;64;8;2;4496;139;5767;
JIT;64;8;2;3925;136;5767;
NOJIT;64;8;2;5756;174;7845;
NOJIT;64;8;2;4350;136;7240;
NOJIT;64;8;2;8114;144;18951;
NOJIT;64;8;2;6767;137;18951;
JIT;64;8;4;9572;157;14046;
JIT;64;8;4;6957;151;14046;
JIT;64;8;4;7160;158;10730;
JIT;64;8;4;5656;149;10730;
NOJIT;64;8;4;8939;196;14661;
NOJIT;64;8;4;7174;154;14056;
NOJIT;64;8;4;9405;145;25607;
NOJIT;64;8;4;8259;154;25607;
JIT;64;8;8;16255;191;27902;
JIT;64;8;8;12944;187;27902;
JIT;64;8;8;9649;191;19007;
JIT;64;8;8;9514;186;19007;
NOJIT;64;8;8;15680;261;28294;
NOJIT;64;8;8;12922;188;27688;
NOJIT;64;8;8;10859;189;32263;
NOJIT;64;8;8;9953;186;32263;
JIT;64;8;16;33429;281;55614;
JIT;64;8;16;24926;281;55614;
JIT;64;8;16;19995;278;35383;
JIT;64;8;16;16944;269;35383;
NOJIT;64;8;16;26272;331;55557;
NOJIT;64;8;16;24726;277;54952;
NOJIT;64;8;16;15151;283;45575;
NOJIT;64;8;16;13963;290;45575;
JIT;64;8;32;57484;440;110477;
JIT;64;8;32;51325;431;110477;
JIT;64;8;32;36206;423;68031;
JIT;64;8;32;35519;419;68031;
NOJIT;64;8;32;49635;512;110085;
NOJIT;64;8;32;48004;434;109480;
NOJIT;64;8;32;22636;432;72199;
NOJIT;64;8;32;21833;435;72199;
JIT;64;8;64;118072;3117;220557;
JIT;64;8;64;100802;3151;220557;
JIT;64;8;64;51281;3106;125926;
JIT;64;8;64;43688;3115;125926;
NOJIT;64;8;64;96909;2940;219141;
NOJIT;64;8;64;94152;2850;218536;
NOJIT;64;8;64;41609;2944;125447;
NOJIT;64;8;64;40551;2889;125447;
JIT;64;8;128;240045;8373;440808;
JIT;64;8;128;216402;8386;440808;
JIT;64;8;128;97980;8310;231384;
JIT;64;8;128;87517;8306;231384;
NOJIT;64;8;128;215777;8465;437253;
NOJIT;64;8;128;212480;8409;436648;
NOJIT;64;8;128;80904;8312;231943;
NOJIT;64;8;128;79415;8312;231943;
JIT;128;8;1;9282;242;7106;
JIT;128;8;1;4498;244;7106;
JIT;128;8;1;5360;250;7107;
JIT;128;8;1;4387;237;7107;
NOJIT;128;8;1;5823;309;7765;
NOJIT;128;8;1;4544;247;7160;
NOJIT;128;8;1;11010;242;20999;
NOJIT;128;8;1;10303;251;20999;
JIT;128;8;2;11263;246;13750;
JIT;128;8;2;7897;245;13750;
JIT;128;8;2;7889;245;11234;
JIT;128;8;2;6163;242;11234;
NOJIT;128;8;2;9375;308;14501;
NOJIT;128;8;2;7887;244;13896;
NOJIT;128;8;2;12359;243;37383;
NOJIT;128;8;2;12003;245;37383;
JIT;128;8;4;20078;284;27286;
JIT;128;8;4;13995;276;27286;
JIT;128;8;4;10779;284;20949;
JIT;128;8;4;10205;285;20949;
NOJIT;128;8;4;15568;331;27973;
NOJIT;128;8;4;13936;276;27368;
NOJIT;128;8;4;15884;281;50695;
NOJIT;128;8;4;14873;288;50695;
JIT;128;8;8;31834;352;54358;
JIT;128;8;8;26963;348;54358;
JIT;128;8;8;17759;352;37439;
JIT;128;8;8;16952;344;37439;
NOJIT;128;8;8;27823;399;54917;
NOJIT;128;8;8;26713;353;54312;
NOJIT;128;8;8;19509;347;64007;
NOJIT;128;8;8;18299;343;64007;
JIT;128;8;16;62440;532;108502;
JIT;128;8;16;52544;540;108502;
JIT;128;8;16;33781;537;70199;
JIT;128;8;16;32719;532;70199;
NOJIT;128;8;16;53532;606;108805;
NOJIT;128;8;16;52113;532;108200;
NOJIT;128;8;16;27141;565;90631;
NOJIT;128;8;16;29940;568;90631;
JIT;128;8;32;118155;3825;217064;
JIT;128;8;32;107664;3842;217064;
JIT;128;8;32;73621;3815;135615;
JIT;128;8;32;69465;3826;135615;
NOJIT;128;8;32;108274;3937;216581;
NOJIT;128;8;32;106131;3843;215976;
NOJIT;128;8;32;46714;3863;143879;
NOJIT;128;8;32;45789;3875;143879;
JIT;128;8;64;237987;8844;433640;
JIT;128;8;64;206763;8807;433640;
JIT;128;8;64;106531;8714;251345;
JIT;128;8;64;92498;8711;251345;
NOJIT;128;8;64;206704;8932;432133;
NOJIT;128;8;64;205457;8859;431528;
NOJIT;128;8;64;83874;8662;250375;
NOJIT;128;8;64;82838;8660;250375;
JIT;128;8;128;473257;17039;866771;
JIT;128;8;128;426300;17045;866771;
JIT;128;8;128;190383;16912;462276;
JIT;128;8;128;173598;16866;462275;
NOJIT;128;8;128;425147;17099;863237;
NOJIT;128;8;128;425243;17049;862632;
NOJIT;128;8;128;157548;16853;463367;
NOJIT;128;8;128;156173;16846;463367;
JIT;1;16;1;2715;46;445;
JIT;1;16;1;907;37;445;
JIT;1;16;1;1301;50;445;
JIT;1;16;1;966;38;445;
NOJIT;1;16;1;3010;77;1317;
NOJIT;1;16;1;1294;45;712;
NOJIT;1;16;1;1472;50;991;
NOJIT;1;16;1;1196;49;991;
JIT;1;16;2;2534;43;510;
JIT;1;16;2;1281;43;510;
JIT;1;16;2;1308;39;510;
JIT;1;16;2;1153;42;510;
NOJIT;1;16;2;2274;94;1541;
NOJIT;1;16;2;1040;36;936;
NOJIT;1;16;2;2453;40;1247;
NOJIT;1;16;2;1236;42;1247;
JIT;1;16;4;3397;53;700;
JIT;1;16;4;1265;52;700;
JIT;1;16;4;1475;51;685;
JIT;1;16;4;1263;46;685;
NOJIT;1;16;4;2972;87;1989;
NOJIT;1;16;4;1308;48;1384;
NOJIT;1;16;4;1756;50;1455;
NOJIT;1;16;4;1431;51;1455;
JIT;1;16;8;3148;58;956;
JIT;1;16;8;1428;52;956;
JIT;1;16;8;2215;56;941;
JIT;1;16;8;1301;54;941;
NOJIT;1;16;8;3517;106;2885;
NOJIT;1;16;8;1874;67;2280;
NOJIT;1;16;8;2327;50;1663;
NOJIT;1;16;8;1472;57;1663;
JIT;1;16;16;5823;89;1468;
JIT;1;16;16;2007;86;1468;
JIT;1;16;16;3108;83;1453;
JIT;1;16;16;1929;82;1453;
NOJIT;1;16;16;3999;116;4677;
NOJIT;1;16;16;2711;92;4072;
NOJIT;1;16;16;2645;89;2079;
NOJIT;1;16;16;1700;80;2079;
JIT;1;16;32;6833;116;2492;
JIT;1;16;32;2698;118;2492;
JIT;1;16;32;4107;118;2477;
JIT;1;16;32;2486;116;2477;
NOJIT;1;16;32;5213;161;8261;
NOJIT;1;16;32;3749;126;7656;
NOJIT;1;16;32;3041;116;2911;
NOJIT;1;16;32;2055;118;2911;
JIT;1;16;64;11429;184;4205;
JIT;1;16;64;7294;172;4205;
JIT;1;16;64;10384;179;4205;
JIT;1;16;64;8006;173;4205;
NOJIT;1;16;64;7322;235;15429;
NOJIT;1;16;64;5737;183;14824;
NOJIT;1;16;64;3773;185;4575;
NOJIT;1;16;64;2718;190;4575;
JIT;1;16;128;12574;328;7474;
JIT;1;16;128;5284;322;7474;
JIT;1;16;128;8619;327;7475;
JIT;1;16;128;4692;321;7475;
NOJIT;1;16;128;11270;382;29765;
NOJIT;1;16;128;10127;339;29160;
NOJIT;1;16;128;5230;331;7903;
NOJIT;1;16;128;4557;327;7903;
JIT;2;16;1;2341;42;509;
