file;size;repeat;TOT_CYC;L1_CACHE_MISSES;TOT_INS
addition_jit;10;20;32559;1522;10086
addition_jit;10;20;33986;1510;10086
addition_jit;10;20;34191;1549;10086
addition_jit;10;20;32200;1515;10086
addition_jit;10;20;33437;1518;10086
addition_jit;10;20;34814;1524;10086
addition_jit;10;20;31517;1530;10086
addition_jit;10;20;32101;1496;10086
addition_jit;10;50;35993;1532;10090
addition_jit;10;50;31555;1513;10090
addition_jit;10;50;32532;1498;10090
addition_jit;10;50;34830;1541;10090
addition_jit;10;50;33490;1534;10090
addition_jit;10;50;35659;1534;10090
addition_jit;10;50;33261;1508;10090
addition_jit;10;50;35933;1528;10090
addition_jit;10;50;36429;1505;10090
addition_jit;10;50;33732;1542;10090
addition_jit;10;50;31835;1510;10090
addition_jit;10;50;35091;1527;10090
addition_jit;10;50;32026;1525;10090
addition_jit;10;50;32066;1502;10090
addition_jit;10;50;35400;1534;10090
addition_jit;10;50;34769;1514;10090
addition_jit;10;50;32830;1520;10090
addition_jit;10;50;35796;1537;10090
addition_jit;10;50;34345;1542;10090
addition_jit;10;50;31216;1517;10090
addition_jit;10;100;32657;1526;10106
addition_jit;10;100;34751;1507;10106
addition_jit;10;100;32943;1518;10106
addition_jit;10;100;34334;1534;10106
addition_jit;10;100;35112;1522;10106
addition_jit;10;100;33799;1536;10106
addition_jit;10;100;34961;1526;10106
addition_jit;10;100;33616;1537;10106
addition_jit;10;100;33687;1546;10106
addition_jit;10;100;34828;1528;10106
addition_jit;10;100;36286;1530;10106
addition_jit;10;100;34381;1512;10106
addition_jit;10;100;35697;1525;10106
addition_jit;10;100;34920;1520;10106
addition_jit;10;100;33318;1513;10106
addition_jit;10;100;34502;1501;10106
addition_jit;10;100;34298;1523;10106
addition_jit;10;100;33429;1525;10106
addition_jit;10;100;33371;1516;10106
addition_jit;10;100;35460;1544;10106
addition_jit;10;1000;33403;1500;10318
addition_jit;10;1000;36542;1538;10318
addition_jit;10;1000;35983;1549;10318
addition_jit;10;1000;34748;1514;10318
addition_jit;10;1000;34142;1534;10318
addition_jit;10;1000;35658;1520;10318
addition_jit;10;1000;32477;1508;10318
addition_jit;10;1000;32287;1514;10318
addition_jit;10;1000;40513;1522;10318
addition_jit;10;1000;31834;1493;10318
addition_jit;10;1000;35402;1524;10318
addition_jit;10;1000;34021;1528;10318
addition_jit;10;1000;32407;1526;10318
addition_jit;10;1000;34826;1510;10318
addition_jit;10;1000;33863;1529;10318
addition_jit;10;1000;33694;1537;10318
addition_jit;10;1000;34404;1538;10318
addition_jit;10;1000;34849;1536;10318
addition_jit;10;1000;36782;1519;10318
addition_jit;10;1000;35320;1517;10318
addition_jit;10;10000;35234;1539;12568
addition_jit;10;10000;32883;1512;12568
addition_jit;10;10000;39718;1528;12568
addition_jit;10;10000;35232;1533;12568
addition_jit;10;10000;34109;1520;12568
addition_jit;10;10000;36506;1523;12568
addition_jit;10;10000;33561;1528;12568
addition_jit;10;10000;35445;1520;12568
addition_jit;10;10000;34257;1515;12568
addition_jit;10;10000;37093;1507;12568
addition_jit;10;10000;35679;1509;12568
addition_jit;10;10000;34716;1511;12568
addition_jit;10;10000;36472;1541;12568
addition_jit;10;10000;34400;1523;12568
addition_jit;10;10000;38363;1541;12568
addition_jit;10;10000;36078;1530;12568
addition_jit;10;10000;34125;1533;12568
addition_jit;10;10000;33102;1532;12568
addition_jit;10;10000;37144;1521;12568
addition_jit;10;10000;34595;1519;12568
addition_jit;10;100000;48524;1546;35068
addition_jit;10;100000;46480;1503;35068
addition_jit;10;100000;51226;1533;35068
addition_jit;10;100000;48625;1513;35068
addition_jit;10;100000;45545;1516;35068
addition_jit;10;100000;47191;1523;35068
addition_jit;10;100000;46614;1510;35068
addition_jit;10;100000;46797;1527;35068
addition_jit;10;100000;46195;1527;35068
addition_jit;10;100000;47059;1507;35068
addition_jit;10;100000;47321;1542;35068
addition_jit;10;100000;48294;1508;35068
addition_jit;10;100000;47768;1507;35068
addition_jit;10;100000;46026;1528;35068
addition_jit;10;100000;46152;1517;35068
addition_jit;10;100000;48272;1534;35068
addition_jit;10;100000;47317;1518;35068
addition_jit;10;100000;45247;1514;35068
addition_jit;10;100000;45126;1507;35068
addition_jit;10;100000;48068;1531;35068
addition_jit;16;10;32760;1533;10080
addition_jit;16;10;35967;1519;10080
addition_jit;16;10;32751;1525;10080
addition_jit;16;10;30884;1529;10080
addition_jit;16;10;33047;1511;10080
addition_jit;16;10;36233;1528;10080
addition_jit;16;10;34371;1514;10080
addition_jit;16;10;34044;1525;10080
addition_jit;16;10;36592;1544;10080
addition_jit;16;10;34267;1519;10080
addition_jit;16;10;33670;1540;10080
addition_jit;16;10;33032;1494;10080
addition_jit;16;10;31508;1531;10080
addition_jit;16;10;34451;1533;10080
addition_jit;16;10;35305;1530;10080
addition_jit;16;10;38844;1546;10080
addition_jit;16;10;35030;1541;10080
addition_jit;16;10;34580;1519;10080
addition_jit;16;10;34423;1525;10080
addition_jit;16;10;33402;1510;10080
addition_jit;16;20;33647;1527;10086
addition_jit;16;20;33102;1528;10086
addition_jit;16;20;34599;1509;10086
addition_jit;16;20;35300;1520;10086
addition_jit;16;20;33120;1528;10086
addition_jit;16;20;33837;1532;10086
addition_jit;16;20;34607;1526;10086
addition_jit;16;20;32132;1514;10086
addition_jit;16;20;33576;1499;10086
addition_jit;16;20;32632;1534;10086
addition_jit;16;20;32382;1520;10086
addition_jit;16;20;36029;1532;10086
addition_jit;16;20;34690;1518;10086
addition_jit;16;20;32211;1519;10086
addition_jit;16;20;33635;1535;10086
addition_jit;16;20;35370;1522;10086
addition_jit;16;20;35410;1516;10086
addition_jit;16;20;33595;1503;10086
addition_jit;16;20;34611;1530;10086
addition_jit;16;20;34552;1507;10086
addition_jit;16;50;34791;1530;10102
addition_jit;16;50;39342;1551;10090
addition_jit;16;50;33004;1523;10090
addition_jit;16;50;33497;1518;10090
addition_jit;16;50;33982;1526;10090
addition_jit;16;50;33338;1537;10090
addition_jit;16;50;33389;1513;10090
addition_jit;16;50;35788;1542;10090
addition_jit;16;50;30968;1525;10090
addition_jit;16;50;34749;1519;10090
addition_jit;16;50;34241;1534;10090
addition_jit;16;50;35197;1524;10090
addition_jit;16;50;34265;1533;10090
addition_jit;16;50;34310;1535;10090
addition_jit;16;50;32564;1511;10090
addition_jit;16;50;34517;1520;10090
addition_jit;16;50;35405;1548;10090
addition_jit;16;50;32382;1525;10090
addition_jit;16;50;34893;1539;10090
addition_jit;16;50;32802;1522;10090
addition_jit;16;100;31554;1509;10106
addition_jit;16;100;35228;1541;10106
addition_jit;16;100;34617;1514;10106
addition_jit;16;100;33102;1541;10106
addition_jit;16;100;35298;1525;10106
addition_jit;16;100;35713;1516;10106
addition_jit;16;100;33455;1528;10106
addition_jit;16;100;34320;1539;10106
addition_jit;16;100;34322;1539;10106
addition_jit;16;100;34305;1545;10106
addition_jit;16;100;36450;1553;10106
addition_jit;16;100;33731;1518;10106
addition_jit;16;100;35789;1529;10106
addition_jit;16;100;34741;1512;10106
addition_jit;16;100;35605;1530;10106
addition_jit;16;100;31504;1532;10106
addition_jit;16;100;33142;1531;10106
addition_jit;16;100;33455;1527;10106
addition_jit;16;100;34614;1537;10106
addition_jit;16;100;34002;1513;10106
addition_jit;16;1000;35831;1547;10318
addition_jit;16;1000;35464;1525;10318
addition_jit;16;1000;35856;1539;10318
addition_jit;16;1000;35536;1519;10318
addition_jit;16;1000;34614;1532;10318
addition_jit;16;1000;34878;1524;10318
addition_jit;16;1000;33578;1510;10318
addition_jit;16;1000;34348;1532;10318
addition_jit;16;1000;35586;1526;10318
addition_jit;16;1000;35242;1545;10318
addition_jit;16;1000;33592;1516;10318
addition_jit;16;1000;35615;1525;10318
addition_jit;16;1000;32032;1525;10318
addition_jit;16;1000;33373;1502;10318
addition_jit;16;1000;34605;1529;10318
addition_jit;16;1000;33865;1523;10318
addition_jit;16;1000;32466;1519;10318
addition_jit;16;1000;38132;1543;10318
addition_jit;16;1000;35111;1529;10318
addition_jit;16;1000;34460;1520;10318
addition_jit;16;10000;36301;1538;12568
addition_jit;16;10000;36802;1530;12568
addition_jit;16;10000;37204;1534;12568
addition_jit;16;10000;35673;1555;12568
addition_jit;16;10000;35731;1536;12568
addition_jit;16;10000;35639;1511;12568
addition_jit;16;10000;33914;1510;12568
addition_jit;16;10000;34324;1513;12568
addition_jit;16;10000;34379;1515;12568
addition_jit;16;10000;35277;1512;12568
addition_jit;16;10000;37487;1536;12568
addition_jit;16;10000;35294;1533;12568
addition_jit;16;10000;35123;1537;12568
addition_jit;16;10000;36357;1534;12568
addition_jit;16;10000;35345;1542;12568
addition_jit;16;10000;35812;1510;12568
addition_jit;16;10000;34221;1524;12568
addition_jit;16;10000;36371;1532;12568
addition_jit;16;10000;34560;1507;12568
addition_jit;16;10000;37229;1533;12568
addition_jit;16;100000;42815;1545;35068
addition_jit;16;100000;47160;1519;35068
addition_jit;16;100000;46580;1525;35068
addition_jit;16;100000;47364;1511;35068
addition_jit;16;100000;45966;1536;35068
addition_jit;16;100000;47953;1535;35068
addition_jit;16;100000;45139;1517;35068
addition_jit;16;100000;47347;1535;35068
addition_jit;16;100000;46410;1509;35068
addition_jit;16;100000;48891;1547;35068
addition_jit;16;100000;48963;1532;35068
addition_jit;16;100000;47538;1516;35068
addition_jit;16;100000;45888;1516;35068
addition_jit;16;100000;46965;1534;35068
addition_jit;16;100000;47579;1520;35068
addition_jit;16;100000;47343;1529;35068
addition_jit;16;100000;47112;1520;35068
addition_jit;16;100000;46080;1508;35068
addition_jit;16;100000;44966;1516;35068
addition_jit;16;100000;48764;1538;35068
addition_jit;20;10;36439;1535;10584
addition_jit;20;10;34188;1562;10584
addition_jit;20;10;35868;1540;10584
addition_jit;20;10;35325;1565;10584
addition_jit;20;10;37359;1543;10584
addition_jit;20;10;34091;1556;10584
addition_jit;20;10;38052;1541;10584
addition_jit;20;10;33905;1548;10584
addition_jit;20;10;37094;1557;10584
addition_jit;20;10;33066;1531;10584
addition_jit;20;10;34898;1550;10584
addition_jit;20;10;34082;1555;10584
addition_jit;20;10;32439;1555;10584
addition_jit;20;10;36977;1537;10584
addition_jit;20;10;34191;1538;10584
addition_jit;20;10;34443;1582;10584
addition_jit;20;10;34939;1535;10584
addition_jit;20;10;32114;1545;10584
addition_jit;20;10;35180;1541;10584
addition_jit;20;10;31212;1539;10584
addition_jit;20;20;35713;1558;10724
addition_jit;20;20;37384;1557;10724
addition_jit;20;20;34745;1560;10724
addition_jit;20;20;34212;1541;10724
addition_jit;20;20;36423;1547;10724
addition_jit;20;20;33299;1567;10724
addition_jit;20;20;35591;1538;10724
addition_jit;20;20;33356;1549;10724
addition_jit;20;20;35648;1566;10724
addition_jit;20;20;32769;1550;10724
addition_jit;20;20;35227;1543;10724
addition_jit;20;20;34474;1539;10736
addition_jit;20;20;34810;1563;10724
addition_jit;20;20;35465;1557;10724
addition_jit;20;20;33786;1554;10724
addition_jit;20;20;33003;1545;10724
addition_jit;20;20;36968;1587;10724
addition_jit;20;20;38476;1572;10724
addition_jit;20;20;36473;1580;10724
addition_jit;20;20;35308;1583;10724
addition_jit;20;50;34180;1538;11164
addition_jit;20;50;33168;1566;11164
addition_jit;20;50;36201;1547;11164
addition_jit;20;50;34158;1570;11164
addition_jit;20;50;34682;1535;11164
addition_jit;20;50;36504;1551;11164
addition_jit;20;50;35237;1553;11164
addition_jit;20;50;37065;1574;11164
addition_jit;20;50;36254;1545;11164
addition_jit;20;50;36130;1558;11164
addition_jit;20;50;32808;1534;11164
addition_jit;20;50;35423;1547;11164
addition_jit;20;50;38428;1555;11164
addition_jit;20;50;34996;1546;11164
addition_jit;20;50;35003;1527;11164
addition_jit;20;50;34383;1564;11164
addition_jit;20;50;41549;1550;11164
addition_jit;20;50;33887;1554;11164
addition_jit;20;50;35482;1569;11164
addition_jit;20;50;38424;1540;11164
addition_jit;20;100;32692;1532;11884
addition_jit;20;100;36479;1570;11884
addition_jit;20;100;37185;1546;11884
addition_jit;20;100;35676;1546;11884
addition_jit;20;100;34766;1559;11884
addition_jit;20;100;34636;1547;11884
addition_jit;20;100;34868;1543;11884
addition_jit;20;100;37089;1571;11884
addition_jit;20;100;36308;1548;11884
addition_jit;20;100;33448;1533;11884
addition_jit;20;100;34524;1540;11884
addition_jit;20;100;35278;1542;11884
addition_jit;20;100;37789;1543;11884
addition_jit;20;100;36241;1551;11884
addition_jit;20;100;34703;1580;11884
addition_jit;20;100;36647;1555;11884
addition_jit;20;100;33045;1547;11884
addition_jit;20;100;36917;1550;11884
addition_jit;20;100;39309;1541;11884
addition_jit;20;100;33104;1554;11884
addition_jit;20;1000;38975;1547;24927
addition_jit;20;1000;40361;1552;24927
addition_jit;20;1000;40224;1563;24927
addition_jit;20;1000;39896;1537;24927
addition_jit;20;1000;40959;1550;24927
addition_jit;20;1000;39328;1547;24927
addition_jit;20;1000;40744;1554;24927
addition_jit;20;1000;40216;1549;24927
addition_jit;20;1000;40843;1572;24927
addition_jit;20;1000;40607;1580;24927
addition_jit;20;1000;40674;1531;24927
addition_jit;20;1000;38096;1531;24927
addition_jit;20;1000;40310;1559;24927
addition_jit;20;1000;37595;1534;24927
addition_jit;20;1000;39618;1544;24927
addition_jit;20;1000;39040;1533;24927
addition_jit;20;1000;40196;1534;24927
addition_jit;20;1000;41204;1559;24927
addition_jit;20;1000;41237;1548;24927
addition_jit;20;1000;41000;1551;24927
addition_jit;20;10000;82423;1542;155427
addition_jit;20;10000;81260;1563;155427
addition_jit;20;10000;79400;1554;155427
addition_jit;20;10000;79198;1556;155427
addition_jit;20;10000;78773;1550;155427
addition_jit;20;10000;80492;1553;155427
addition_jit;20;10000;80671;1570;155427
addition_jit;20;10000;83299;1544;155427
addition_jit;20;10000;82637;1538;155427
addition_jit;20;10000;79133;1536;155427
addition_jit;20;10000;79024;1541;155427
addition_jit;20;10000;79614;1545;155427
addition_jit;20;10000;77834;1535;155427
addition_jit;20;10000;81692;1552;155427
addition_jit;20;10000;78331;1556;155427
addition_jit;20;10000;80738;1537;155427
addition_jit;20;10000;80023;1555;155427
addition_jit;20;10000;81075;1532;155427
addition_jit;20;10000;80642;1546;155427
addition_jit;20;10000;81848;1566;155427
addition_jit;20;100000;485176;1554;1460427
addition_jit;20;100000;488354;1541;1460427
addition_jit;20;100000;481502;1548;1460427
addition_jit;20;100000;488166;1553;1460427
addition_jit;20;100000;483862;1540;1460427
addition_jit;20;100000;485029;1549;1460427
addition_jit;20;100000;485972;1544;1460427
addition_jit;20;100000;484054;1535;1460427
addition_jit;20;100000;488179;1570;1460427
addition_jit;20;100000;486446;1537;1460427
addition_jit;20;100000;483062;1543;1460427
addition_jit;20;100000;487888;1578;1460427
addition_jit;20;100000;483478;1547;1460427
addition_jit;20;100000;485104;1560;1460427
addition_jit;20;100000;485557;1546;1460427
addition_jit;20;100000;485437;1576;1460427
addition_jit;20;100000;485995;1549;1460427
addition_jit;20;100000;482739;1546;1460427
addition_jit;20;100000;485367;1551;1460427
addition_jit;20;100000;486982;1577;1460428
addition_jit;32;10;34246;1551;10952
addition_jit;32;10;36507;1558;10953
addition_jit;32;10;38693;1557;10952
addition_jit;32;10;34317;1565;10952
addition_jit;32;10;33401;1557;10952
addition_jit;32;10;37730;1577;10952
addition_jit;32;10;34164;1524;10952
addition_jit;32;10;38915;1558;10952
addition_jit;32;10;34781;1565;10952
addition_jit;32;10;34880;1562;10952
addition_jit;32;10;33621;1546;10952
addition_jit;32;10;35278;1551;10952
addition_jit;32;10;35601;1549;10952
addition_jit;32;10;35400;1583;10952
addition_jit;32;10;36011;1549;10952
addition_jit;32;10;35283;1574;10952
addition_jit;32;10;36416;1547;10952
addition_jit;32;10;34485;1570;10952
addition_jit;32;10;35755;1544;10952
addition_jit;32;10;37332;1541;10952
addition_jit;32;20;33176;1559;11218
addition_jit;32;20;37416;1585;11218
addition_jit;32;20;36611;1560;11218
addition_jit;32;20;34589;1572;11218
addition_jit;32;20;36180;1583;11218
addition_jit;32;20;36046;1569;11218
addition_jit;32;20;33402;1561;11218
addition_jit;32;20;37065;1563;11218
addition_jit;32;20;37122;1567;11218
addition_jit;32;20;35796;1545;11218
addition_jit;32;20;35968;1587;11218
addition_jit;32;20;37089;1603;11219
addition_jit;32;20;34214;1567;11218
addition_jit;32;20;36985;1578;11218
addition_jit;32;20;34882;1556;11218
addition_jit;32;20;38052;1560;11218
addition_jit;32;20;33939;1562;11218
addition_jit;32;20;37869;1568;11218
addition_jit;32;20;35010;1531;11218
addition_jit;32;20;40696;1555;11218
addition_jit;32;50;36683;1564;11942
addition_jit;32;50;38417;1589;11942
addition_jit;32;50;35129;1560;11942
addition_jit;32;50;37090;1579;11942
addition_jit;32;50;34647;1545;11954
addition_jit;32;50;36961;1579;11942
addition_jit;32;50;34566;1592;11942
addition_jit;32;50;37910;1567;11942
addition_jit;32;50;35735;1586;11942
addition_jit;32;50;36288;1555;11942
addition_jit;32;50;34045;1561;11942
addition_jit;32;50;35226;1563;11942
addition_jit;32;50;37572;1585;11942
addition_jit;32;50;33881;1551;11942
addition_jit;32;50;35411;1566;11942
addition_jit;32;50;37667;1590;11942
addition_jit;32;50;37228;1584;11942
addition_jit;32;50;35855;1566;11942
addition_jit;32;50;37193;1556;11942
addition_jit;32;50;36148;1591;11942
addition_jit;32;100;40956;1568;13198
addition_jit;32;100;33504;1554;13198
addition_jit;32;100;38274;1583;13198
addition_jit;32;100;33886;1559;13198
addition_jit;32;100;38819;1561;13198
addition_jit;32;100;37491;1580;13198
addition_jit;32;100;37087;1570;13198
addition_jit;32;100;35846;1565;13198
addition_jit;32;100;37619;1584;13198
addition_jit;32;100;32514;1558;13198
addition_jit;32;100;38031;1581;13198
addition_jit;32;100;39004;1571;13198
addition_jit;32;100;37983;1555;13198
addition_jit;32;100;39600;1582;13198
addition_jit;32;100;37425;1578;13198
addition_jit;32;100;38030;1568;13198
addition_jit;32;100;39180;1560;13198
addition_jit;32;100;36396;1563;13198
addition_jit;32;100;36785;1573;13198
addition_jit;32;100;38441;1594;13198
addition_jit;32;1000;46999;1563;35422
addition_jit;32;1000;42925;1562;35422
addition_jit;32;1000;48637;1590;35422
addition_jit;32;1000;47329;1586;35422
addition_jit;32;1000;47311;1578;35422
addition_jit;32;1000;43277;1555;35422
addition_jit;32;1000;44393;1564;35422
addition_jit;32;1000;45892;1584;35422
addition_jit;32;1000;45066;1558;35422
addition_jit;32;1000;44701;1583;35422
addition_jit;32;1000;40944;1553;35422
addition_jit;32;1000;45855;1564;35434
addition_jit;32;1000;44373;1578;35422
addition_jit;32;1000;44174;1594;35422
addition_jit;32;1000;42193;1546;35422
addition_jit;32;1000;44829;1574;35422
addition_jit;32;1000;42845;1548;35422
addition_jit;32;1000;45605;1556;35422
addition_jit;32;1000;41863;1571;35422
addition_jit;32;1000;47962;1592;35422
addition_jit;32;10000;115903;1571;258172
addition_jit;32;10000;119518;1591;258172
addition_jit;32;10000;116051;1580;258172
addition_jit;32;10000;116979;1575;258172
addition_jit;32;10000;119254;1582;258172
addition_jit;32;10000;118728;1584;258172
addition_jit;32;10000;118412;1559;258172
addition_jit;32;10000;119370;1571;258172
addition_jit;32;10000;118143;1557;258172
addition_jit;32;10000;118514;1566;258172
addition_jit;32;10000;116848;1563;258172
addition_jit;32;10000;117127;1553;258172
addition_jit;32;10000;120507;1569;258172
addition_jit;32;10000;119684;1562;258172
addition_jit;32;10000;118138;1580;258172
addition_jit;32;10000;120312;1562;258172
addition_jit;32;10000;117403;1571;258172
addition_jit;32;10000;117569;1559;258172
addition_jit;32;10000;119286;1567;258172
addition_jit;32;10000;118872;1569;258172
addition_jit;32;100000;860184;1584;2485672
addition_jit;32;100000;862668;1588;2485672
addition_jit;32;100000;861149;1566;2485672
addition_jit;32;100000;860939;1563;2485672
addition_jit;32;100000;862106;1566;2485672
addition_jit;32;100000;860870;1569;2485672
addition_jit;32;100000;862632;1561;2485672
addition_jit;32;100000;860065;1571;2485672
addition_jit;32;100000;862468;1581;2485672
addition_jit;32;100000;862461;1604;2485673
addition_jit;32;100000;860713;1585;2485672
addition_jit;32;100000;861216;1572;2485672
addition_jit;32;100000;857489;1565;2485672
addition_jit;32;100000;862484;1575;2485672
addition_jit;32;100000;861930;1556;2485672
addition_jit;32;100000;860694;1567;2485672
addition_jit;32;100000;858507;1541;2485672
addition_jit;32;100000;859495;1567;2485672
addition_jit;32;100000;858066;1569;2485672
addition_jit;32;100000;861787;1566;2485672
addition_jit;40;10;36178;1567;11183
addition_jit;40;10;37811;1581;11183
addition_jit;40;10;34448;1553;11183
addition_jit;40;10;34801;1570;11183
addition_jit;40;10;35576;1565;11183
addition_jit;40;10;35425;1569;11195
addition_jit;40;10;38526;1556;11183
addition_jit;40;10;35419;1572;11183
addition_jit;40;10;38471;1585;11183
addition_jit;40;10;36080;1552;11183
addition_jit;40;10;35515;1559;11183
addition_jit;40;10;37765;1558;11183
addition_jit;40;10;36439;1582;11183
addition_jit;40;10;37220;1587;11183
addition_jit;40;10;36158;1578;11183
addition_jit;40;10;38909;1584;11183
addition_jit;40;10;38248;1585;11183
addition_jit;40;10;36745;1564;11183
addition_jit;40;10;38236;1583;11183
addition_jit;40;10;37349;1576;11183
addition_jit;40;20;41926;1586;11501
addition_jit;40;20;33519;1572;11501
addition_jit;40;20;35747;1573;11501
addition_jit;40;20;35306;1576;11501
addition_jit;40;20;34680;1558;11501
addition_jit;40;20;36242;1585;11501
addition_jit;40;20;36410;1565;11501
addition_jit;40;20;36799;1557;11501
addition_jit;40;20;37677;1594;11501
addition_jit;40;20;36765;1567;11501
addition_jit;40;20;33661;1566;11501
addition_jit;40;20;35693;1585;11501
addition_jit;40;20;37598;1591;11501
addition_jit;40;20;37612;1571;11501
addition_jit;40;20;35735;1565;11501
addition_jit;40;20;36572;1576;11501
addition_jit;40;20;35820;1573;11501
addition_jit;40;20;40148;1604;11501
addition_jit;40;20;38460;1590;11501
addition_jit;40;20;36396;1568;11501
addition_jit;40;50;35695;1579;12453
addition_jit;40;50;37659;1571;12453
addition_jit;40;50;38648;1598;12453
addition_jit;40;50;38217;1594;12453
addition_jit;40;50;39094;1591;12453
addition_jit;40;50;37721;1586;12453
addition_jit;40;50;36090;1579;12453
addition_jit;40;50;38220;1583;12453
addition_jit;40;50;38850;1576;12453
addition_jit;40;50;36296;1584;12453
addition_jit;40;50;35977;1577;12453
addition_jit;40;50;37388;1564;12453
addition_jit;40;50;37019;1562;12453
addition_jit;40;50;37684;1599;12453
addition_jit;40;50;38373;1579;12453
addition_jit;40;50;38666;1593;12453
addition_jit;40;50;39950;1569;12453
addition_jit;40;50;36629;1581;12453
addition_jit;40;50;37314;1591;12453
addition_jit;40;50;37305;1597;12453
addition_jit;40;100;34108;1549;14041
addition_jit;40;100;37870;1590;14041
addition_jit;40;100;35005;1570;14041
addition_jit;40;100;37761;1595;14041
addition_jit;40;100;37677;1585;14041
addition_jit;40;100;41085;1578;14041
addition_jit;40;100;39905;1575;14041
addition_jit;40;100;37779;1579;14041
addition_jit;40;100;35778;1559;14041
addition_jit;40;100;38339;1595;14041
addition_jit;40;100;40101;1569;14041
addition_jit;40;100;37738;1591;14041
addition_jit;40;100;36042;1581;14041
addition_jit;40;100;37989;1581;14041
addition_jit;40;100;35884;1547;14041
addition_jit;40;100;40860;1582;14041
addition_jit;40;100;37415;1576;14041
addition_jit;40;100;36754;1579;14041
addition_jit;40;100;35116;1560;14041
addition_jit;40;100;37662;1573;14041
addition_jit;40;1000;45104;1566;42599
addition_jit;40;1000;49598;1563;42599
addition_jit;40;1000;49364;1575;42599
addition_jit;40;1000;44954;1572;42599
addition_jit;40;1000;46870;1542;42599
addition_jit;40;1000;46444;1585;42599
addition_jit;40;1000;47517;1581;42599
addition_jit;40;1000;49954;1585;42599
addition_jit;40;1000;45125;1595;42599
addition_jit;40;1000;45568;1594;42599
addition_jit;40;1000;47018;1569;42599
addition_jit;40;1000;48481;1583;42599
addition_jit;40;1000;48079;1578;42599
addition_jit;40;1000;47570;1607;42599
addition_jit;40;1000;49346;1556;42599
addition_jit;40;1000;47853;1592;42599
addition_jit;40;1000;47630;1597;42599
addition_jit;40;1000;47551;1565;42599
addition_jit;40;1000;47890;1569;42599
addition_jit;40;1000;46766;1570;42599
addition_jit;40;10000;140107;1564;328349
addition_jit;40;10000;144494;1572;328349
addition_jit;40;10000;142419;1582;328349
addition_jit;40;10000;145820;1569;328349
addition_jit;40;10000;143271;1593;328349
addition_jit;40;10000;146926;1604;328349
addition_jit;40;10000;142690;1582;328349
addition_jit;40;10000;144570;1576;328349
addition_jit;40;10000;144215;1556;328349
addition_jit;40;10000;144437;1589;328349
addition_jit;40;10000;144010;1606;328349
addition_jit;40;10000;144193;1566;328349
addition_jit;40;10000;143184;1573;328349
addition_jit;40;10000;144753;1574;328349
addition_jit;40;10000;143582;1578;328349
addition_jit;40;10000;143749;1589;328349
addition_jit;40;10000;143580;1575;328349
addition_jit;40;10000;143532;1585;328349
addition_jit;40;10000;145206;1556;328349
addition_jit;40;10000;144814;1584;328349
addition_jit;40;100000;1110634;1563;3185861
addition_jit;40;100000;1113355;1590;3185849
addition_jit;40;100000;1109945;1581;3185849
addition_jit;40;100000;1113920;1585;3185849
addition_jit;40;100000;1111699;1561;3185849
addition_jit;40;100000;1112783;1589;3185849
addition_jit;40;100000;1109966;1574;3185849
addition_jit;40;100000;1110530;1580;3185849
addition_jit;40;100000;1111807;1580;3185849
addition_jit;40;100000;1113878;1572;3185849
addition_jit;40;100000;1109941;1583;3185849
addition_jit;40;100000;1113265;1571;3185849
addition_jit;40;100000;1109386;1590;3185849
addition_jit;40;100000;1111368;1587;3185849
addition_jit;40;100000;1115234;1577;3185849
addition_jit;40;100000;1111884;1593;3185850
addition_jit;40;100000;1108288;1592;3185849
addition_jit;40;100000;1110735;1580;3185849
addition_jit;40;100000;1109363;1570;3185849
addition_jit;40;100000;1113920;1572;3185849
addition_jit;50;10;34498;1568;10336
addition_jit;50;10;36354;1581;10336
addition_jit;50;10;34430;1572;10336
addition_jit;50;10;35011;1543;10336
addition_jit;50;10;33869;1535;10336
addition_jit;50;10;33830;1551;10336
addition_jit;50;10;34725;1540;10336
addition_jit;50;10;36346;1545;10336
addition_jit;50;10;35327;1559;10336
addition_jit;50;10;35657;1543;10336
addition_jit;50;10;33950;1561;10336
addition_jit;50;10;34729;1543;10336
addition_jit;50;10;35357;1549;10336
addition_jit;50;10;37264;1550;10336
addition_jit;50;10;33174;1561;10336
addition_jit;50;10;35133;1524;10336
addition_jit;50;10;38277;1555;10336
addition_jit;50;10;34746;1526;10336
addition_jit;50;10;34449;1539;10348
addition_jit;50;10;35850;1555;10336
addition_jit;50;20;34398;1571;10496
addition_jit;50;20;33822;1536;10496
addition_jit;50;20;32720;1549;10496
addition_jit;50;20;34478;1524;10496
addition_jit;50;20;36620;1557;10496
addition_jit;50;20;36876;1546;10496
addition_jit;50;20;33340;1549;10496
addition_jit;50;20;34218;1544;10496
addition_jit;50;20;34873;1545;10496
addition_jit;50;20;34027;1525;10496
addition_jit;50;20;34427;1551;10496
addition_jit;50;20;36446;1561;10496
addition_jit;50;20;35711;1548;10496
addition_jit;50;20;35192;1540;10496
addition_jit;50;20;34508;1548;10496
addition_jit;50;20;35088;1535;10496
addition_jit;50;20;34031;1559;10496
addition_jit;50;20;34257;1547;10496
addition_jit;50;20;34538;1548;10496
addition_jit;50;20;32860;1517;10496
addition_jit;50;50;34076;1557;10976
addition_jit;50;50;36024;1526;10976
addition_jit;50;50;35131;1551;10976
addition_jit;50;50;36394;1558;10976
addition_jit;50;50;34279;1559;10976
addition_jit;50;50;33819;1536;10976
